"","date","count_rodent","num_inspections","rodent_rate","tmin","tmax","temp","month","summer","hot_day","extreme_heat","year","heat_wave_start"
"958",2010-08-03,2,33,0.0606060606060606,20,30.6,25.1,8,1,1,1,2010,1
"959",2010-08-04,4,37,0.108108108108108,23.3,33.3,27.5,8,1,1,1,2010,0
"960",2010-08-05,1,33,0.0303030303030303,23.9,32.2,26.1,8,1,1,1,2010,0
"961",2010-08-06,3,44,0.0681818181818182,18.9,30.6,26.1,8,1,1,1,2010,0
"962",2010-08-09,3,44,0.0681818181818182,22.2,33.9,27.3,8,1,1,0,2010,0
"963",2010-08-10,1,49,0.0204081632653061,18.3,28.9,24.6,8,1,0,0,2010,0
"964",2010-08-11,2,47,0.0425531914893617,18.3,24.4,21.8,8,1,0,0,2010,0
"965",2010-08-12,0,24,0,17.2,23.9,20,8,1,0,0,2010,0
"966",2010-08-13,0,21,0,17.2,22.8,19.9,8,1,0,0,2010,0
"967",2010-08-16,2,30,0.0666666666666667,17.8,26.7,23,8,1,0,0,2010,0
"968",2010-08-17,2,39,0.0512820512820513,22.8,33.3,27.3,8,1,1,0,2010,0
"969",2010-08-18,3,36,0.0833333333333333,20,27.2,24,8,1,0,0,2010,0
"970",2010-08-19,0,33,0,18.3,27.8,23.3,8,1,0,0,2010,0
"971",2010-08-20,1,34,0.0294117647058824,19.4,30,24.2,8,1,1,0,2010,0
"972",2010-08-21,0,1,0,16.7,22.8,20,8,1,0,0,2010,0
"973",2010-08-23,2,30,0.0666666666666667,16.7,18.3,17.5,8,1,0,0,2010,0
"974",2010-08-24,2,25,0.08,16.1,17.2,16.7,8,1,0,0,2010,0
"975",2010-08-25,1,60,0.0166666666666667,16.1,18.3,17.4,8,1,0,0,2010,0
"976",2010-08-26,0,19,0,17.8,28.3,22.8,8,1,0,0,2010,0
"977",2010-08-27,1,20,0.05,16.1,26.1,20.7,8,1,0,0,2010,0
"978",2010-08-28,0,3,0,16.1,27.8,21.6,8,1,0,0,2010,0
"979",2010-08-30,1,32,0.03125,21.7,33.3,27.8,8,1,1,1,2010,0
"980",2010-08-31,3,25,0.12,23.9,35.6,28.7,8,1,1,1,2010,0
"981",2010-09-01,0,31,0,25,34.4,29.2,9,0,1,1,2010,0
"982",2010-09-02,1,36,0.0277777777777778,22.8,35,29.2,9,0,1,1,2010,0
"983",2010-09-03,0,37,0,21.1,27.8,24,9,0,0,0,2010,0
"984",2010-09-04,0,2,0,18.9,28.3,24.2,9,0,0,0,2010,0
"985",2010-09-06,0,1,0,14.4,25,20.2,9,0,0,0,2010,0
"986",2010-09-07,2,33,0.0606060606060606,18.3,30,23.1,9,0,1,0,2010,0
"987",2010-09-08,1,36,0.0277777777777778,17.8,28.9,23.1,9,0,0,0,2010,0
"988",2010-09-09,0,53,0,16.1,23.3,18.8,9,0,0,0,2010,0
"989",2010-09-10,0,31,0,16.1,21.1,18.3,9,0,0,0,2010,0
"990",2010-09-13,1,29,0.0344827586206897,14.4,19.4,16.2,9,0,0,0,2010,0
"991",2010-09-14,0,22,0,13.3,23.9,18.3,9,0,0,0,2010,0
"992",2010-09-15,0,25,0,13.3,21.1,16.6,9,0,0,0,2010,0
"993",2010-09-16,2,36,0.0555555555555556,11.7,21.7,16.3,9,0,0,0,2010,0
"994",2010-09-17,1,29,0.0344827586206897,13.3,21.7,17.1,9,0,0,0,2010,0
"995",2010-09-20,1,28,0.0357142857142857,13.3,22.2,18.1,9,0,0,0,2010,0
"996",2010-09-21,5,28,0.178571428571429,10.6,22.2,16.3,9,0,0,0,2010,0
"997",2010-09-22,1,25,0.04,16.7,30.6,22.9,9,0,1,0,2010,0
"998",2010-09-23,2,37,0.0540540540540541,16.1,24.4,19.8,9,0,0,0,2010,0
"999",2010-09-24,2,29,0.0689655172413793,15.6,28.9,21.3,9,0,0,0,2010,0
"1000",2010-09-27,0,20,0,14.4,16.1,15.4,9,0,0,0,2010,0
"1001",2010-09-28,3,36,0.0833333333333333,15.6,25.6,20.7,9,0,0,0,2010,0
"1002",2010-09-29,4,41,0.0975609756097561,19.4,28.3,23.3,9,0,0,0,2010,0
"1003",2010-09-30,3,47,0.0638297872340425,17.8,27.2,22.7,9,0,0,0,2010,0
"1004",2010-10-01,2,41,0.048780487804878,14.4,28.9,22,10,0,0,0,2010,0
"1005",2010-10-04,2,39,0.0512820512820513,11.1,15,12.7,10,0,0,0,2010,0
"1006",2010-10-05,4,48,0.0833333333333333,12.2,14.4,13.4,10,0,0,0,2010,0
"1007",2010-10-06,10,40,0.25,11.1,15,13.7,10,0,0,0,2010,0
"1008",2010-10-07,2,45,0.0444444444444444,10,18.9,13.9,10,0,0,0,2010,0
"1009",2010-10-08,3,17,0.176470588235294,11.1,22.8,16.7,10,0,0,0,2010,0
"1010",2010-10-12,3,28,0.107142857142857,9.4,16.7,12.9,10,0,0,0,2010,0
"1011",2010-10-13,4,41,0.0975609756097561,7.2,15.6,11.2,10,0,0,0,2010,0
"1012",2010-10-14,2,34,0.0588235294117647,7.8,15.6,12,10,0,0,0,2010,0
"1013",2010-10-15,1,27,0.037037037037037,6.7,14.4,10.6,10,0,0,0,2010,0
"1014",2010-10-18,4,42,0.0952380952380952,8.9,15.6,11.9,10,0,0,0,2010,0
"1015",2010-10-19,1,35,0.0285714285714286,6.1,15,10.1,10,0,0,0,2010,0
"1016",2010-10-20,3,29,0.103448275862069,7.2,16.7,11.5,10,0,0,0,2010,0
"1017",2010-10-21,3,45,0.0666666666666667,7.2,15.6,10.5,10,0,0,0,2010,0
"1018",2010-10-22,4,38,0.105263157894737,5,10.6,7.2,10,0,0,0,2010,0
"1019",2010-10-25,2,35,0.0571428571428571,10,18.3,11.8,10,0,0,0,2010,0
"1020",2010-10-26,2,29,0.0689655172413793,16.1,22.8,18.6,10,0,0,0,2010,0
"1021",2010-10-27,3,46,0.0652173913043478,17.8,22.2,19.8,10,0,0,0,2010,0
"1022",2010-10-28,0,39,0,13.3,25.6,20.1,10,0,0,0,2010,0
"1023",2010-10-29,3,45,0.0666666666666667,6.7,14.4,11.5,10,0,0,0,2010,0
"1024",2010-11-01,3,36,0.0833333333333333,1.7,10.6,5.4,11,0,0,0,2010,0
"1025",2010-11-02,4,44,0.0909090909090909,2.8,9.4,6.2,11,0,0,0,2010,0
"1026",2010-11-03,3,60,0.05,0,10.6,5,11,0,0,0,2010,0
"1027",2010-11-04,2,44,0.0454545454545455,3.9,11.1,8.9,11,0,0,0,2010,0
"1028",2010-11-05,1,53,0.0188679245283019,8.3,16.7,11.8,11,0,0,0,2010,0
"1029",2010-11-08,0,29,0,2.2,10,6.4,11,0,0,0,2010,0
"1030",2010-11-09,3,41,0.0731707317073171,7.8,11.7,9.7,11,0,0,0,2010,0
"1031",2010-11-10,1,38,0.0263157894736842,5.6,8.9,7.5,11,0,0,0,2010,0
"1032",2010-11-12,2,34,0.0588235294117647,3.9,13.3,8.1,11,0,0,0,2010,0
"1033",2010-11-15,0,32,0,8.3,11.1,9.8,11,0,0,0,2010,0
"1034",2010-11-16,2,34,0.0588235294117647,9.4,11.7,10.1,11,0,0,0,2010,0
"1035",2010-11-17,3,41,0.0731707317073171,9.4,17.8,12.9,11,0,0,0,2010,0
"1036",2010-11-18,2,27,0.0740740740740741,5,12.2,9.3,11,0,0,0,2010,0
"1037",2010-11-19,3,41,0.0731707317073171,1.7,7.2,4.6,11,0,0,0,2010,0
"1038",2010-11-20,0,6,0,1.1,12.2,6.4,11,0,0,0,2010,0
"1039",2010-11-22,2,56,0.0357142857142857,2.8,13.3,8.3,11,0,0,0,2010,0
"1040",2010-11-23,2,37,0.0540540540540541,10.6,16.7,13.6,11,0,0,0,2010,0
"1041",2010-11-24,0,29,0,1.1,10.6,6.6,11,0,0,0,2010,0
"1042",2010-11-26,0,16,0,1.1,8.3,4.8,11,0,0,0,2010,0
"1043",2010-11-29,1,37,0.027027027027027,1.7,7.8,4.1,11,0,0,0,2010,0
"1044",2010-11-30,1,37,0.027027027027027,1.1,9.4,5.8,11,0,0,0,2010,0
"1045",2010-12-01,1,39,0.0256410256410256,7.8,13.3,9.8,12,0,0,0,2010,0
"1046",2010-12-02,3,30,0.1,2.2,10.6,4.8,12,0,0,0,2010,0
"1047",2010-12-03,5,32,0.15625,1.1,5,3.1,12,0,0,0,2010,0
"1048",2010-12-05,0,1,0,-1.7,2.2,0.2,12,0,0,0,2010,0
"1049",2010-12-06,0,35,0,-2.8,1.7,-1.1,12,0,0,0,2010,0
"1050",2010-12-07,0,30,0,-2.2,2.8,-0.2,12,0,0,0,2010,0
"1051",2010-12-08,0,37,0,-3.9,1.1,-1.6,12,0,0,0,2010,0
"1052",2010-12-09,1,28,0.0357142857142857,-7.2,-1.7,-4.6,12,0,0,0,2010,0
"1053",2010-12-10,2,22,0.0909090909090909,-10,-2.2,-5.7,12,0,0,0,2010,0
"1054",2010-12-13,2,34,0.0588235294117647,2.8,13.9,8.8,12,0,0,0,2010,0
"1055",2010-12-14,0,25,0,-6.1,2.8,-2.2,12,0,0,0,2010,0
"1056",2010-12-15,0,44,0,-7.8,-5,-6.5,12,0,0,0,2010,0
"1057",2010-12-16,3,31,0.0967741935483871,-6.7,1.1,-3,12,0,0,0,2010,0
"1058",2010-12-17,1,34,0.0294117647058824,-6.1,2.2,-1.6,12,0,0,0,2010,0
"1059",2010-12-20,0,35,0,-3.3,0.6,-2,12,0,0,0,2010,0
"1060",2010-12-21,1,18,0.0555555555555556,-2.8,5,0.5,12,0,0,0,2010,0
"1061",2010-12-22,0,26,0,0,3.9,1.2,12,0,0,0,2010,0
"1062",2010-12-23,0,10,0,-0.6,4.4,1.1,12,0,0,0,2010,0
"1063",2010-12-28,1,14,0.0714285714285714,-7.8,1.7,-3,12,0,0,0,2010,0
"1064",2010-12-29,3,18,0.166666666666667,-1.7,3.3,0.6,12,0,0,0,2010,0
"1065",2010-12-30,1,30,0.0333333333333333,-1.7,6.1,1.8,12,0,0,0,2010,0
"1066",2010-12-31,0,1,0,-2.2,10,4.1,12,0,0,0,2010,0
"1067",2011-01-03,0,29,0,-1.7,3.3,0.4,1,0,0,0,2011,0
"1068",2011-01-04,1,36,0.0277777777777778,-3.9,3.9,-0.1,1,0,0,0,2011,0
"1069",2011-01-05,1,35,0.0285714285714286,-2.2,3.9,0.6,1,0,0,0,2011,0
"1070",2011-01-06,1,26,0.0384615384615385,-5.6,0,-2.8,1,0,0,0,2011,0
"1071",2011-01-07,0,36,0,-5,1.7,-1.8,1,0,0,0,2011,0
"1072",2011-01-10,0,24,0,-5,1.7,-2.1,1,0,0,0,2011,0
"1073",2011-01-11,1,31,0.032258064516129,-6.1,-0.6,-3.3,1,0,0,0,2011,0
"1074",2011-01-13,2,37,0.0540540540540541,-6.1,-0.6,-2.5,1,0,0,0,2011,0
"1075",2011-01-14,2,26,0.0769230769230769,-7.8,-3.9,-5.9,1,0,0,0,2011,0
"1076",2011-01-15,0,4,0,-9.4,0.6,-5.4,1,0,0,0,2011,0
"1077",2011-01-18,0,32,0,-7.8,4.4,-1.1,1,0,0,0,2011,0
"1078",2011-01-19,1,27,0.037037037037037,0,3.9,2.2,1,0,0,0,2011,0
"1079",2011-01-20,0,12,0,-3.3,0,-1.4,1,0,0,0,2011,0
"1080",2011-01-21,1,28,0.0357142857142857,-5.6,-1.1,-3.1,1,0,0,0,2011,0
"1081",2011-01-24,0,19,0,-18.9,-10.6,-14.2,1,0,0,0,2011,0
"1082",2011-01-25,0,22,0,-11.1,0,-6,1,0,0,0,2011,0
"1083",2011-01-26,1,19,0.0526315789473684,-9.4,1.1,-3.8,1,0,0,0,2011,0
"1084",2011-01-27,0,34,0,-4.4,1.7,-1.5,1,0,0,0,2011,0
"1085",2011-01-28,1,29,0.0344827586206897,-7.8,0.6,-2.2,1,0,0,0,2011,0
"1086",2011-01-31,2,29,0.0689655172413793,-8.9,-3.3,-5.4,1,0,0,0,2011,0
"1087",2011-02-01,2,25,0.08,-8.9,-5.6,-7,2,0,0,0,2011,0
"1088",2011-02-02,0,3,0,-6.7,2.2,-3.2,2,0,0,0,2011,0
"1089",2011-02-03,2,46,0.0434782608695652,-7.2,-2.2,-5.1,2,0,0,0,2011,0
"1090",2011-02-04,1,37,0.027027027027027,-8.9,0.6,-3.5,2,0,0,0,2011,0
"1091",2011-02-07,0,35,0,-1.7,5.6,2.1,2,0,0,0,2011,0
"1092",2011-02-08,0,39,0,-8.3,3.9,-0.3,2,0,0,0,2011,0
"1093",2011-02-09,0,33,0,-10.6,-0.6,-5.7,2,0,0,0,2011,0
"1094",2011-02-10,2,36,0.0555555555555556,-7.2,-2.2,-3.8,2,0,0,0,2011,0
"1095",2011-02-11,1,38,0.0263157894736842,-10.6,-1.7,-5.3,2,0,0,0,2011,0
"1096",2011-02-13,0,2,0,-5,2.8,-0.7,2,0,0,0,2011,0
"1097",2011-02-14,0,35,0,1.7,11.1,6.5,2,0,0,0,2011,0
"1098",2011-02-15,1,33,0.0303030303030303,-6.1,1.7,-3.9,2,0,0,0,2011,0
"1099",2011-02-16,2,35,0.0571428571428571,-7.2,5,-1,2,0,0,0,2011,0
"1100",2011-02-17,4,36,0.111111111111111,2.2,15.6,6.7,2,0,0,0,2011,0
"1101",2011-02-18,0,30,0,2.8,15.6,9,2,0,0,0,2011,0
"1102",2011-02-22,0,27,0,-10.6,3.3,-4.9,2,0,0,0,2011,0
"1103",2011-02-23,1,43,0.0232558139534884,-5.6,5,-1,2,0,0,0,2011,0
"1104",2011-02-24,2,40,0.05,-4.4,6.7,1.2,2,0,0,0,2011,0
"1105",2011-02-25,0,34,0,-1.1,3.9,2,2,0,0,0,2011,0
"1106",2011-02-26,0,1,0,-2.2,2.8,0,2,0,0,0,2011,0
"1107",2011-02-28,0,42,0,-3.9,7.8,1.5,2,0,0,0,2011,0
"1108",2011-03-01,0,37,0,-1.7,4.4,1.4,3,0,0,0,2011,0
"1109",2011-03-02,0,35,0,-5,8.9,2.8,3,0,0,0,2011,0
"1110",2011-03-03,3,33,0.0909090909090909,-11.1,-1.7,-6,3,0,0,0,2011,0
"1111",2011-03-04,2,47,0.0425531914893617,-7.2,3.3,-2.7,3,0,0,0,2011,0
"1112",2011-03-07,1,44,0.0227272727272727,-1.7,13.9,6,3,0,0,0,2011,0
"1113",2011-03-08,1,50,0.02,-3.9,3.9,-0.1,3,0,0,0,2011,0
"1114",2011-03-09,1,44,0.0227272727272727,-1.7,2.8,1.3,3,0,0,0,2011,0
"1115",2011-03-10,1,54,0.0185185185185185,2.2,4.4,3.6,3,0,0,0,2011,0
"1116",2011-03-11,0,55,0,4.4,10.6,7.3,3,0,0,0,2011,0
"1117",2011-03-12,1,5,0.2,2.8,11.1,7.1,3,0,0,0,2011,0
"1118",2011-03-13,0,2,0,2.8,9.4,6.9,3,0,0,0,2011,0
"1119",2011-03-14,2,44,0.0454545454545455,0,5.6,3,3,0,0,0,2011,0
"1120",2011-03-15,1,47,0.0212765957446809,-1.7,6.1,2.2,3,0,0,0,2011,0
"1121",2011-03-16,2,32,0.0625,1.1,6.7,3.6,3,0,0,0,2011,0
"1122",2011-03-17,0,26,0,2.8,17.2,9.6,3,0,0,0,2011,0
"1123",2011-03-18,2,43,0.0465116279069767,7.8,21.1,13.8,3,0,0,0,2011,0
"1124",2011-03-19,0,1,0,1.7,8.9,5.9,3,0,0,0,2011,0
"1125",2011-03-20,0,3,0,-1.1,4.4,2.1,3,0,0,0,2011,0
"1126",2011-03-21,1,41,0.024390243902439,1.1,5,2.2,3,0,0,0,2011,0
"1127",2011-03-22,1,32,0.03125,1.7,6.7,3.8,3,0,0,0,2011,0
"1128",2011-03-23,2,61,0.0327868852459016,0,4.4,2,3,0,0,0,2011,0
"1129",2011-03-24,0,50,0,-0.6,3.9,1.5,3,0,0,0,2011,0
"1130",2011-03-25,4,60,0.0666666666666667,-1.1,7.2,2.4,3,0,0,0,2011,0
"1131",2011-03-26,0,1,0,-3.3,5,0.4,3,0,0,0,2011,0
"1132",2011-03-28,5,52,0.0961538461538462,-2.2,8.9,2.9,3,0,0,0,2011,0
"1133",2011-03-29,1,48,0.0208333333333333,0,9.4,4.2,3,0,0,0,2011,0
"1134",2011-03-30,2,51,0.0392156862745098,1.1,12.8,5.6,3,0,0,0,2011,0
"1135",2011-03-31,1,52,0.0192307692307692,0.6,6.7,4,3,0,0,0,2011,0
"1136",2011-04-01,1,50,0.02,0.6,4.4,2.2,4,0,0,0,2011,0
"1137",2011-04-02,0,2,0,2.8,11.7,6.8,4,0,0,0,2011,0
"1138",2011-04-03,0,1,0,4.4,12.8,8.6,4,0,0,0,2011,0
"1139",2011-04-04,4,72,0.0555555555555556,2.8,10,6.4,4,0,0,0,2011,0
"1140",2011-04-05,1,48,0.0208333333333333,3.9,17.8,10.3,4,0,0,0,2011,0
"1141",2011-04-06,3,42,0.0714285714285714,2.2,12.2,6.9,4,0,0,0,2011,0
"1142",2011-04-07,1,44,0.0227272727272727,1.1,7.8,5.3,4,0,0,0,2011,0
"1143",2011-04-08,0,45,0,2.2,8.9,5.8,4,0,0,0,2011,0
"1144",2011-04-09,0,1,0,1.7,16.1,8.2,4,0,0,0,2011,0
"1145",2011-04-11,3,50,0.06,8.3,22.2,14.2,4,0,0,0,2011,0
"1146",2011-04-12,2,40,0.05,8.3,18.9,14,4,0,0,0,2011,0
"1147",2011-04-13,2,41,0.048780487804878,6.1,9.4,7.4,4,0,0,0,2011,0
"1148",2011-04-14,1,33,0.0303030303030303,6.1,18.3,10.9,4,0,0,0,2011,0
"1149",2011-04-15,3,34,0.0882352941176471,2.8,8.3,5.1,4,0,0,0,2011,0
"1150",2011-04-19,2,49,0.0408163265306122,5.6,11.1,8.5,4,0,0,0,2011,0
"1151",2011-04-20,1,44,0.0227272727272727,5.6,7.8,6.5,4,0,0,0,2011,0
"1152",2011-04-21,2,44,0.0454545454545455,5,13.3,8.9,4,0,0,0,2011,0
"1153",2011-04-22,4,48,0.0833333333333333,3.3,10,7,4,0,0,0,2011,0
"1154",2011-04-23,0,1,0,3.9,12.8,8.2,4,0,0,0,2011,0
"1155",2011-04-25,0,35,0,7.8,13.9,10.7,4,0,0,0,2011,0
"1156",2011-04-26,0,39,0,7.8,12.2,9.4,4,0,0,0,2011,0
"1157",2011-04-27,2,34,0.0588235294117647,8.3,25.6,14.5,4,0,0,0,2011,0
"1158",2011-04-28,3,34,0.0882352941176471,16.7,21.1,19,4,0,0,0,2011,0
"1159",2011-04-29,0,36,0,14.4,23.9,18.5,4,0,0,0,2011,0
"1160",2011-05-01,0,2,0,7.8,12.8,10.6,5,0,0,0,2011,0
"1161",2011-05-02,1,43,0.0232558139534884,6.7,16.7,12.5,5,0,0,0,2011,0
"1162",2011-05-03,0,36,0,12.2,22.2,15.9,5,0,0,0,2011,0
"1163",2011-05-04,3,44,0.0681818181818182,8.9,19.4,15.7,5,0,0,0,2011,0
"1164",2011-05-05,4,36,0.111111111111111,8.3,15.6,10.7,5,0,0,0,2011,0
"1165",2011-05-06,3,35,0.0857142857142857,7.8,22.2,14.8,5,0,0,0,2011,0
"1166",2011-05-09,1,50,0.02,11.1,20,14.7,5,0,0,0,2011,0
"1167",2011-05-10,1,36,0.0277777777777778,10,13.9,12.2,5,0,0,0,2011,0
"1168",2011-05-11,4,37,0.108108108108108,9.4,18.3,12.4,5,0,0,0,2011,0
"1169",2011-05-12,1,33,0.0303030303030303,10.6,15.6,12.6,5,0,0,0,2011,0
"1170",2011-05-13,1,26,0.0384615384615385,7.8,15,11.7,5,0,0,0,2011,0
"1171",2011-05-16,2,32,0.0625,8.9,10,9.4,5,0,0,0,2011,0
"1172",2011-05-17,5,45,0.111111111111111,8.9,10.6,9.2,5,0,0,0,2011,0
"1173",2011-05-18,3,43,0.0697674418604651,10,11.7,11,5,0,0,0,2011,0
"1174",2011-05-19,0,35,0,10.6,16.1,12.5,5,0,0,0,2011,0
"1175",2011-05-20,4,31,0.129032258064516,10.6,18.3,13,5,0,0,0,2011,0
"1176",2011-05-23,0,33,0,10.6,18.3,12.9,5,0,0,0,2011,0
"1177",2011-05-24,2,39,0.0512820512820513,17.8,27.8,22.1,5,0,0,0,2011,0
"1178",2011-05-25,1,36,0.0277777777777778,16.1,23.3,19.3,5,0,0,0,2011,0
"1179",2011-05-26,3,34,0.0882352941176471,13.9,27.2,20.4,5,0,0,0,2011,0
"1180",2011-05-27,0,9,0,18.3,30.6,22.7,5,0,1,0,2011,0
"1181",2011-05-31,2,23,0.0869565217391304,17.8,23.3,20.8,5,0,0,0,2011,0
"1182",2011-06-01,3,61,0.0491803278688525,17.8,27.8,22,6,1,0,0,2011,0
"1183",2011-06-02,3,54,0.0555555555555556,14.4,23.9,20.1,6,1,0,0,2011,0
"1184",2011-06-03,0,40,0,12.8,21.7,16.5,6,1,0,0,2011,0
"1185",2011-06-06,2,27,0.0740740740740741,12.8,21.1,17.5,6,1,0,0,2011,0
"1186",2011-06-07,1,38,0.0263157894736842,15.6,27.8,21.1,6,1,0,0,2011,0
"1187",2011-06-08,1,33,0.0303030303030303,16.7,28.9,21.5,6,1,0,0,2011,0
"1188",2011-06-09,1,37,0.027027027027027,21.1,33.3,26.3,6,1,1,0,2011,0
"1189",2011-06-10,2,24,0.0833333333333333,16.1,24.4,20.1,6,1,0,0,2011,0
"1190",2011-06-13,2,30,0.0666666666666667,12.2,17.8,14.2,6,1,0,0,2011,0
"1191",2011-06-14,1,37,0.027027027027027,12.8,15.6,13.9,6,1,0,0,2011,0
"1192",2011-06-15,2,50,0.04,13.9,20.6,17.5,6,1,0,0,2011,0
"1193",2011-06-16,4,40,0.1,16.1,31.7,23.9,6,1,1,0,2011,0
"1194",2011-06-17,3,20,0.15,18.3,23.9,21.4,6,1,0,0,2011,0
"1195",2011-06-20,2,41,0.048780487804878,16.7,28.3,21.3,6,1,0,0,2011,0
"1196",2011-06-21,0,35,0,18.3,24.4,21.6,6,1,0,0,2011,0
"1197",2011-06-22,2,55,0.0363636363636364,17.8,21.7,19.6,6,1,0,0,2011,0
"1198",2011-06-23,1,32,0.03125,15,18.3,16.7,6,1,0,0,2011,0
"1199",2011-06-24,0,34,0,13.3,16.1,14.7,6,1,0,0,2011,0
"1200",2011-06-27,4,40,0.1,18.9,25.6,22.6,6,1,0,0,2011,0
"1201",2011-06-28,1,30,0.0333333333333333,18.9,27.2,22.7,6,1,0,0,2011,0
"1202",2011-06-29,2,35,0.0571428571428571,20,29.4,24.5,6,1,0,0,2011,0
"1203",2011-06-30,0,22,0,18.3,27.8,23.3,6,1,0,0,2011,0
"1204",2011-07-01,0,34,0,18.9,25.6,21.8,7,1,0,0,2011,0
"1205",2011-07-05,2,33,0.0606060606060606,20,31.1,26.4,7,1,1,1,2011,0
"1206",2011-07-06,1,27,0.037037037037037,21.7,33.3,27.8,7,1,1,1,2011,0
"1207",2011-07-07,2,31,0.0645161290322581,21.1,31.1,25.5,7,1,1,1,2011,0
"1208",2011-07-08,1,22,0.0454545454545455,20,23.9,21.3,7,1,0,0,2011,0
"1209",2011-07-11,3,38,0.0789473684210526,20,33.9,27.3,7,1,1,1,2011,0
"1210",2011-07-12,0,26,0,25,35,29.6,7,1,1,1,2011,0
"1211",2011-07-13,1,30,0.0333333333333333,18.9,30.6,25.4,7,1,1,1,2011,0
"1212",2011-07-14,0,17,0,17.2,22.8,19.5,7,1,0,0,2011,0
"1213",2011-07-15,5,35,0.142857142857143,18.3,26.1,22,7,1,0,0,2011,0
"1214",2011-07-18,0,37,0,23.9,30,26.7,7,1,1,1,2011,0
"1215",2011-07-19,2,35,0.0571428571428571,21.1,31.7,26.3,7,1,1,1,2011,0
"1216",2011-07-20,1,23,0.0434782608695652,21.1,32.8,26.2,7,1,1,1,2011,0
"1217",2011-07-21,3,27,0.111111111111111,22.8,36.1,29,7,1,1,1,2011,0
"1218",2011-07-22,0,17,0,27.2,39.4,33.2,7,1,1,1,2011,0
"1219",2011-07-25,2,33,0.0606060606060606,17.2,23.3,20.1,7,1,0,0,2011,0
"1220",2011-07-26,1,29,0.0344827586206897,18.3,25.6,21.4,7,1,0,0,2011,0
"1221",2011-07-27,5,35,0.142857142857143,20,28.9,24.1,7,1,0,0,2011,0
"1222",2011-07-28,3,37,0.0810810810810811,20,23.9,22,7,1,0,0,2011,0
"1223",2011-07-29,3,36,0.0833333333333333,18.9,26.1,22.3,7,1,0,0,2011,0
"1224",2011-07-30,0,1,0,22.8,31.7,27,7,1,1,1,2011,1
"1225",2011-08-01,2,37,0.0540540540540541,22.2,33.9,27.9,8,1,1,1,2011,0
"1226",2011-08-02,0,35,0,18.9,33.3,25.7,8,1,1,1,2011,0
"1227",2011-08-03,2,27,0.0740740740740741,18.3,23.3,20.9,8,1,0,0,2011,0
"1228",2011-08-04,0,27,0,19.4,24.4,21,8,1,0,0,2011,0
"1229",2011-08-05,2,18,0.111111111111111,19.4,23.9,21.4,8,1,0,0,2011,0
"1230",2011-08-08,5,38,0.131578947368421,21.1,26.7,23.6,8,1,0,0,2011,0
"1231",2011-08-09,1,40,0.025,19.4,24.4,22.1,8,1,0,0,2011,0
"1232",2011-08-10,0,41,0,18.9,25.6,20.7,8,1,0,0,2011,0
"1233",2011-08-11,2,38,0.0526315789473684,17.8,27.8,23,8,1,0,0,2011,0
"1234",2011-08-12,0,29,0,18.3,28.3,23.2,8,1,0,0,2011,0
"1235",2011-08-14,0,3,0,20,25,22.7,8,1,0,0,2011,0
"1236",2011-08-15,1,27,0.037037037037037,17.2,20.6,19.7,8,1,0,0,2011,0
"1237",2011-08-16,3,32,0.09375,16.7,23.3,19.6,8,1,0,0,2011,0
"1238",2011-08-17,1,56,0.0178571428571429,18.3,28.9,23.1,8,1,0,0,2011,0
"1239",2011-08-18,3,36,0.0833333333333333,20,31.1,25.1,8,1,1,0,2011,0
"1240",2011-08-19,3,29,0.103448275862069,22.2,31.1,24.8,8,1,1,0,2011,0
"1241",2011-08-22,3,40,0.075,20,26.7,23.6,8,1,0,0,2011,0
"1242",2011-08-23,1,34,0.0294117647058824,17.2,26.1,21.9,8,1,0,0,2011,0
"1243",2011-08-24,1,34,0.0294117647058824,17.8,27.2,22.4,8,1,0,0,2011,0
"1244",2011-08-25,1,33,0.0303030303030303,20,30.6,25.1,8,1,1,0,2011,0
"1245",2011-08-26,1,28,0.0357142857142857,21.1,28.9,24.3,8,1,0,0,2011,0
"1246",2011-08-29,1,42,0.0238095238095238,16.7,26.7,21.6,8,1,0,0,2011,0
"1247",2011-08-30,1,44,0.0227272727272727,16.7,25,20.8,8,1,0,0,2011,0
"1248",2011-08-31,2,36,0.0555555555555556,17.2,27.2,21.3,8,1,0,0,2011,0
"1249",2011-09-01,4,40,0.1,16.7,21.7,18.8,9,0,0,0,2011,0
"1250",2011-09-02,0,46,0,15.6,20,17.6,9,0,0,0,2011,0
"1251",2011-09-03,0,21,0,15.6,30,22.3,9,0,1,0,2011,0
"1252",2011-09-05,0,2,0,20.6,30.6,24.6,9,0,1,0,2011,0
"1253",2011-09-06,2,40,0.05,15.6,23.3,18.2,9,0,0,0,2011,0
"1254",2011-09-07,1,36,0.0277777777777778,15.6,17.2,16.2,9,0,0,0,2011,0
"1255",2011-09-08,4,41,0.0975609756097561,14.4,17.8,15.8,9,0,0,0,2011,0
"1256",2011-09-09,0,36,0,14.4,27.2,20.5,9,0,0,0,2011,0
"1257",2011-09-12,0,27,0,16.7,27.8,21.9,9,0,0,0,2011,0
"1258",2011-09-13,2,38,0.0526315789473684,17.8,29.4,23.5,9,0,0,0,2011,0
"1259",2011-09-14,2,41,0.048780487804878,20,30,24.1,9,0,1,0,2011,0
"1260",2011-09-15,2,31,0.0645161290322581,12.8,28.3,21.2,9,0,0,0,2011,0
