time,temp,tmin,tmax,rhum,snwd,wspd,pres
2023-01-25,1.8,0.6,6.1,78,,15.1,1022.8
2023-01-26,7.2,1.7,12.8,76,,28.8,999.0
2023-01-27,2.4,-1.0,5.6,56,,13.7,1017.5
2023-01-28,3.8,-1.0,10.0,56,,18.7,1022.4
2023-01-29,6.1,1.1,10.6,67,,13.7,1023.2
2023-01-30,6.4,2.2,7.8,74,,11.2,1019.6
2023-01-31,2.3,-4.9,5.0,64,,16.9,1021.7
2023-02-01,-3.6,-6.0,-1.0,45,,12.2,1024.5
2023-02-02,-1.2,-4.3,3.3,46,,19.8,1018.3
2023-02-03,-3.9,-22.1,0.6,34,,35.3,1011.7
2023-02-04,-17.8,-23.2,-7.7,29,,25.6,1031.8
2023-02-05,-1.1,-7.7,10.6,53,,21.2,1020.8
2023-02-06,4.9,0.0,9.4,62,,16.9,1016.3
2023-02-07,-0.7,-4.3,1.1,58,,16.9,1025.6
2023-02-08,4.4,1.1,9.4,62,,19.8,1019.2
2023-02-09,4.8,0.0,8.3,63,,10.1,1022.5
2023-02-10,8.4,2.8,15.6,66,,20.5,1007.9
2023-02-11,5.1,0.0,6.7,40,,20.5,1019.9
2023-02-12,3.9,-0.5,10.0,47,,11.5,1017.8
2023-02-13,4.8,2.8,6.7,73,,18.0,1004.1
2023-02-14,5.8,1.7,11.1,56,,14.8,1013.2
2023-02-15,6.3,0.6,13.9,70,,19.8,1016.9
2023-02-16,13.0,7.8,16.7,53,,13.7,1012.8
2023-02-17,10.4,-3.2,15.6,80,,20.5,1003.3
2023-02-18,-0.9,-4.9,5.0,43,,19.8,1022.1
2023-02-19,3.4,0.6,8.3,55,,15.8,1024.5
2023-02-20,9.9,6.7,16.1,61,,17.3,1005.9
2023-02-21,5.0,0.6,7.8,82,,14.8,1005.0
2023-02-22,4.4,0.6,6.7,57,,15.5,1017.6
2023-02-23,0.5,-3.2,1.1,95,,24.5,1015.7
2023-02-24,-0.9,-7.7,3.3,64,,23.4,1020.3
2023-02-25,-7.9,-10.5,-6.6,58,,11.9,1029.9
2023-02-26,-4.2,-7.7,3.9,79,,11.9,1012.9
2023-02-27,-1.7,-2.7,-0.5,63,,18.7,1014.7
2023-02-28,0.5,-1.6,2.2,88,,23.8,1010.6
2023-03-01,2.4,0.6,5.6,71,,14.0,1019.1
2023-03-02,4.1,2.8,6.7,84,,18.4,1006.0
2023-03-03,3.7,1.1,6.7,60,,15.8,1016.0
2023-03-04,2.0,-0.5,2.8,92,,33.5,1005.9
2023-03-05,1.9,-1.0,6.1,69,,18.7,1016.7
2023-03-06,5.0,2.8,8.9,40,,28.4,1013.0
2023-03-07,2.6,-1.6,4.4,48,,25.6,1007.6
2023-03-08,2.0,-1.0,8.3,55,,25.9,1016.2
2023-03-09,4.5,1.1,9.4,62,,19.4,1019.4
2023-03-10,4.1,0.0,10.6,62,,13.0,1015.0
2023-03-11,3.4,1.7,4.4,77,,24.1,1009.4
2023-03-12,2.5,0.0,5.6,65,,16.9,1016.6
2023-03-13,3.7,2.2,5.6,81,,13.3,1016.0
2023-03-14,3.8,0.6,5.0,95,,38.9,996.6
2023-03-15,2.8,1.1,6.7,69,,33.1,1000.4
2023-03-16,4.7,1.1,10.6,44,,21.6,1011.8
2023-03-17,7.3,3.3,11.7,65,,13.7,1007.9
2023-03-18,9.1,4.4,11.7,54,,15.5,1003.0
2023-03-19,2.4,-1.0,4.4,38,,29.9,1011.1
2023-03-20,3.1,-2.1,11.1,39,,20.9,1021.7
2023-03-21,7.8,1.1,14.4,40,,16.2,1025.2
2023-03-22,7.7,3.3,10.0,66,,16.9,1027.9
2023-03-23,10.6,7.2,16.1,74,,17.6,1012.5
2023-03-24,9.8,3.3,11.7,52,,18.4,1012.1
2023-03-25,3.9,0.0,5.6,74,,24.5,1018.7
2023-03-26,8.1,4.4,13.9,61,,20.9,1008.8
2023-03-27,8.6,3.9,12.8,50,,14.0,1016.8
2023-03-28,4.8,2.8,7.8,78,,9.4,1017.5
2023-03-29,4.6,0.6,7.2,58,,18.0,1018.7
2023-03-30,3.4,0.0,5.6,38,,25.2,1020.4
2023-03-31,3.3,0.0,8.9,53,,18.7,1024.4
2023-04-01,7.6,5.0,17.2,93,,11.2,1000.2
2023-04-02,8.9,1.7,12.8,41,,26.6,1007.0
2023-04-03,5.1,-0.5,11.1,39,,19.8,1019.1
2023-04-04,8.8,6.1,12.2,79,,12.2,1019.3
2023-04-05,6.9,3.9,9.4,76,,23.0,1027.4
2023-04-06,5.2,3.9,13.3,91,,9.4,1020.4
2023-04-07,11.4,3.9,14.4,31,,25.2,1022.5
2023-04-08,5.7,1.1,10.6,32,,16.9,1030.4
2023-04-09,5.8,1.7,9.4,45,,16.9,1032.6
2023-04-10,8.4,2.2,16.7,48,,14.0,1028.1
2023-04-11,15.1,8.3,24.4,29,,19.8,1015.7
2023-04-12,19.3,11.1,22.2,30,,20.5,1006.8
2023-04-13,18.7,9.4,31.1,43,,13.0,1008.4
2023-04-14,22.9,9.4,28.3,52,,17.6,1010.6
2023-04-15,10.9,8.3,13.9,86,,15.5,1015.0
2023-04-16,10.3,8.9,12.8,94,,12.2,1012.2
2023-04-17,8.9,8.3,11.7,99,,13.7,1004.8
2023-04-18,11.8,8.9,15.6,61,,20.5,1004.9
2023-04-19,9.8,6.1,11.1,46,,23.0,1014.8
2023-04-20,8.9,5.6,14.4,53,,16.9,1021.3
2023-04-21,8.9,7.2,10.6,72,,20.5,1021.7
2023-04-22,8.8,7.8,10.0,82,,22.3,1020.4
2023-04-23,9.3,8.9,11.1,88,,22.7,1014.9
2023-04-24,10.1,8.3,13.3,84,,14.8,1015.9
2023-04-25,10.0,7.8,13.9,76,,15.1,1020.5
2023-04-26,9.2,7.8,11.1,77,,16.6,1024.3
2023-04-27,9.9,7.2,13.3,77,,13.0,1023.3
2023-04-28,10.3,6.7,13.9,78,,12.6,1023.1
2023-04-29,10.1,8.9,11.1,81,,23.4,1018.8
2023-04-30,9.8,9.4,12.2,95,,29.2,1006.2
2023-05-01,14.1,9.4,17.8,72,,25.6,990.7
2023-05-02,11.2,8.3,16.1,79,,16.9,996.3
2023-05-03,9.9,7.2,12.8,82,,16.2,999.6
2023-05-04,8.2,6.7,10.0,78,,20.5,1011.5
2023-05-05,9.7,7.8,12.8,78,,14.0,1021.3
2023-05-06,16.3,10.6,24.4,43,,18.0,1019.4
2023-05-07,20.2,14.4,26.1,32,,17.6,1012.2
2023-05-08,20.1,11.1,24.4,41,,19.1,1006.4
2023-05-09,12.8,10.0,13.9,55,,17.3,1015.1
2023-05-10,15.2,8.9,22.8,35,,17.3,1017.8
2023-05-11,20.3,14.4,27.8,38,,14.8,1016.1
2023-05-12,21.7,13.9,29.4,44,,14.0,1014.8
2023-05-13,22.7,15.0,27.8,35,,19.8,1014.3
2023-05-14,16.1,10.0,20.0,40,,18.7,1021.0
2023-05-15,16.8,11.1,23.3,31,,19.1,1017.9
2023-05-16,20.7,16.1,27.2,31,,25.2,1002.9
2023-05-17,14.7,6.7,16.1,39,,27.4,1007.2
2023-05-18,10.4,5.6,17.8,36,,18.4,1024.2
2023-05-19,13.7,7.8,20.6,58,,22.3,1026.9
2023-05-20,14.8,11.7,18.9,89,,15.1,1019.8
2023-05-21,19.3,16.1,24.4,64,,17.6,1010.7
2023-05-22,15.8,10.0,17.8,62,,18.7,1022.6
2023-05-23,12.3,9.4,15.0,70,,14.8,1027.5
2023-05-24,14.1,8.9,23.3,64,,17.3,1017.6
2023-05-25,13.8,10.6,18.9,57,,18.0,1018.5
2023-05-26,13.9,10.6,17.2,57,,16.9,1023.4
2023-05-27,17.1,10.6,23.9,52,,15.5,1024.7
2023-05-28,22.2,15.0,30.0,43,,16.2,1017.5
2023-05-29,18.4,11.1,19.4,52,,20.9,1019.3
2023-05-30,13.3,8.9,16.7,69,,16.6,1023.9
2023-05-31,15.7,9.4,25.0,68,,14.0,1022.0
2023-06-01,21.4,15.0,28.9,60,,14.8,1017.5
2023-06-02,22.9,13.9,28.3,68,,15.1,1012.7
2023-06-03,12.3,8.3,13.9,87,,29.2,1018.7
2023-06-04,9.9,8.3,12.8,81,,22.3,1016.4
2023-06-05,12.1,10.6,16.1,83,,15.5,1010.1
2023-06-06,17.9,13.9,23.9,57,,17.6,1001.8
2023-06-07,16.3,13.3,18.9,57,,18.4,1000.7
2023-06-08,15.4,12.8,18.3,68,,9.4,1005.0
2023-06-09,14.6,11.7,17.2,82,,9.0,1006.5
2023-06-10,14.4,12.2,18.3,86,,8.3,1007.4
2023-06-11,18.3,12.2,23.9,67,,13.0,1011.7
2023-06-12,20.9,16.7,27.2,76,,16.2,1010.4
2023-06-13,17.9,15.6,21.1,93,,16.6,1004.5
2023-06-14,18.3,15.0,26.1,83,,14.0,1001.9
2023-06-15,19.7,15.6,26.7,66,,14.0,1000.0
2023-06-16,22.4,18.9,26.1,62,,15.5,1005.1
2023-06-17,18.6,14.4,19.4,88,,11.2,1003.2
2023-06-18,16.3,15.0,19.4,83,,13.7,1008.4
2023-06-19,16.8,14.4,18.3,78,,14.8,1018.7
2023-06-20,15.9,13.3,18.3,80,,14.8,1024.2
2023-06-21,16.5,13.9,18.9,78,,12.6,1027.1
2023-06-22,16.6,14.4,18.9,79,,15.5,1023.8
2023-06-23,18.2,15.6,23.3,84,,11.9,1017.7
2023-06-24,22.5,20.0,26.7,85,,16.6,1011.6
2023-06-25,24.2,21.7,28.9,77,,13.3,1009.3
2023-06-26,23.2,20.6,28.3,84,,13.3,1009.7
2023-06-27,23.2,20.6,26.7,82,,22.0,1008.0
2023-06-28,22.6,20.0,26.7,84,,15.5,1009.5
2023-06-29,22.3,19.4,26.7,79,,14.4,1014.5
2023-06-30,21.8,18.9,24.4,82,,11.9,1017.9
2023-07-01,19.2,17.8,21.7,94,,11.2,1017.7
2023-07-02,20.3,19.4,24.4,90,,12.2,1013.1
2023-07-03,20.7,17.8,25.6,90,,10.8,1010.4
2023-07-04,20.0,18.9,21.7,94,,9.0,1012.8
2023-07-05,23.1,20.0,28.3,79,,10.8,1014.0
2023-07-06,25.7,22.2,30.6,77,,13.7,1013.1
2023-07-07,25.7,21.1,30.6,74,,14.0,1011.3
2023-07-08,23.6,20.0,25.0,90,,14.0,1011.0
2023-07-09,21.9,20.0,25.0,91,,15.8,1011.5
2023-07-10,20.2,19.4,21.7,99,,15.5,1008.8
2023-07-11,24.1,18.9,30.6,66,,16.6,1008.7
2023-07-12,27.3,22.2,32.8,61,,13.3,1011.9
2023-07-13,26.4,21.7,31.7,68,,16.9,1012.0
2023-07-14,24.1,20.6,27.2,79,,13.3,1013.5
2023-07-15,25.3,21.1,30.6,80,,14.8,1014.3
2023-07-16,24.8,22.8,26.1,91,,18.0,1011.5
2023-07-17,26.4,22.8,32.8,70,,13.0,1011.8
2023-07-18,25.6,22.2,29.4,78,,15.1,1014.3
2023-07-19,26.0,22.8,29.4,64,,12.6,1014.5
2023-07-20,24.4,21.1,26.1,64,,13.0,1015.2
2023-07-21,21.3,18.3,23.3,85,,13.7,1009.4
2023-07-22,21.1,17.8,25.6,82,,9.0,1007.7
2023-07-23,24.4,20.6,30.0,62,,11.5,1013.1
2023-07-24,25.2,20.6,30.0,65,,14.8,1018.2
2023-07-25,23.9,20.0,30.0,79,,15.1,1017.9
2023-07-26,24.6,19.4,31.1,64,,15.5,1016.8
2023-07-27,26.3,21.7,32.8,76,,23.0,1013.0
2023-07-28,26.3,23.9,32.2,70,,15.8,1013.0
2023-07-29,26.3,17.8,30.0,82,,15.1,1007.6
2023-07-30,20.5,16.1,26.1,59,,15.5,1010.9
2023-07-31,22.8,16.1,28.3,55,,12.2,1013.3
2023-08-01,21.9,18.3,25.6,49,,14.8,1018.7
2023-08-02,19.7,15.6,22.2,57,,14.8,1022.1
2023-08-03,21.1,16.1,26.7,61,,19.1,1019.0
2023-08-04,21.8,18.9,26.7,73,,20.2,1014.1
2023-08-05,22.2,18.9,25.0,80,,11.9,1013.6
2023-08-06,23.1,17.8,28.9,52,,12.6,1015.2
2023-08-07,21.6,18.3,23.9,78,,12.6,1014.3
2023-08-08,22.5,18.9,29.4,85,,17.3,1002.8
2023-08-09,24.9,21.7,29.4,57,,24.5,1001.7
2023-08-10,25.0,21.1,29.4,64,,16.9,1005.0
2023-08-11,23.6,20.0,28.9,60,,21.6,1004.9
2023-08-12,22.8,17.2,27.8,65,,13.3,1012.3
2023-08-13,25.2,21.7,31.1,71,,18.0,1010.2
2023-08-14,25.2,21.1,29.4,56,,15.5,1012.9
2023-08-15,21.4,19.4,24.4,90,,12.6,1010.9
2023-08-16,19.8,18.9,21.1,91,,10.4,1014.3
2023-08-17,19.6,17.2,21.7,90,,9.4,1015.8
2023-08-18,21.2,19.4,27.2,85,,16.6,1006.2
2023-08-19,20.7,15.6,23.3,60,,17.6,1011.6
2023-08-20,23.0,18.9,28.9,56,,18.0,1016.3
2023-08-21,24.8,20.0,30.0,67,,13.7,1015.7
2023-08-22,21.2,17.2,23.9,58,,16.6,1017.5
2023-08-23,19.8,16.7,22.2,59,,13.3,1019.6
2023-08-24,20.2,15.0,25.6,67,,15.5,1018.7
2023-08-25,19.4,16.1,22.8,90,,23.0,1013.4
2023-08-26,23.7,20.6,29.4,78,,11.5,1009.4
2023-08-27,20.9,17.8,22.2,82,,11.9,1013.4
2023-08-28,18.8,16.7,21.7,86,,11.2,1018.2
2023-08-29,19.4,17.8,22.2,93,,9.7,1015.4
2023-08-30,21.8,19.4,27.8,84,,12.2,1005.3
2023-08-31,20.1,16.1,22.8,59,,17.6,1012.5
2023-09-01,17.9,13.9,21.1,60,,14.8,1023.8
2023-09-02,20.0,14.4,26.7,66,,18.4,1020.2
2023-09-03,22.4,17.8,30.0,70,,10.8,1012.6
2023-09-04,22.8,19.4,27.2,78,,7.6,1010.9
2023-09-05,23.4,19.4,28.9,78,,8.3,1012.3
2023-09-06,25.6,23.9,30.6,73,,12.6,1009.3
2023-09-07,27.9,23.9,33.9,68,,11.9,1008.3
2023-09-08,26.2,21.7,31.1,78,,14.4,1014.0
2023-09-09,24.8,20.6,29.4,83,,9.7,1018.6
2023-09-10,21.8,20.0,23.3,95,,8.3,1019.8
2023-09-11,20.8,20.0,22.2,96,,9.0,1016.9
2023-09-12,21.8,19.4,25.0,91,,8.6,1015.0
2023-09-13,21.7,19.4,24.4,90,,11.2,1013.8
2023-09-14,21.6,17.2,25.6,66,,14.8,1015.4
2023-09-15,18.1,13.9,21.1,64,,24.5,1016.7
2023-09-16,18.3,15.0,22.2,57,,31.3,1005.8
2023-09-17,19.9,15.0,25.6,55,,17.3,1011.2
2023-09-18,18.7,17.2,18.9,91,,14.8,1009.4
2023-09-19,19.3,16.1,22.8,70,,23.8,1008.3
2023-09-20,19.0,15.0,23.3,60,,14.8,1017.9
2023-09-21,17.7,13.9,20.6,66,,10.4,1023.9
2023-09-22,17.1,13.9,20.0,72,,13.7,1029.1
2023-09-23,15.3,14.4,16.1,80,,22.0,1025.6
2023-09-24,16.0,15.6,17.2,92,,23.8,1021.0
2023-09-25,15.7,15.0,16.7,85,,29.9,1021.6
2023-09-26,14.7,10.0,15.6,76,,23.0,1028.8
2023-09-27,13.2,9.4,17.8,76,,13.7,1028.1
2023-09-28,14.4,11.1,17.8,79,,12.6,1026.9
2023-09-29,14.3,12.8,16.1,87,,13.0,1024.9
2023-09-30,14.9,13.3,16.7,80,,14.0,1022.0
2023-10-01,15.3,11.7,20.0,79,,9.0,1021.1
2023-10-02,17.6,13.9,20.6,70,,14.0,1021.9
2023-10-03,19.1,11.7,28.3,63,,10.1,1019.6
2023-10-04,20.9,16.1,25.0,84,,6.8,1022.1
2023-10-05,18.8,15.6,23.9,86,,10.4,1023.8
2023-10-06,18.3,16.7,20.0,92,,13.7,1019.3
2023-10-07,18.1,13.9,19.4,96,,15.8,1006.7
2023-10-08,15.2,11.1,18.3,67,,24.1,999.6
2023-10-09,12.8,8.3,17.2,61,,17.3,1006.9
2023-10-10,13.3,9.4,18.3,66,,13.0,1009.7
2023-10-11,14.7,10.0,20.6,71,,12.6,1010.9
2023-10-12,15.8,11.7,21.7,66,,8.6,1011.4
2023-10-13,13.6,8.9,17.2,58,,21.6,1012.1
2023-10-14,12.7,10.0,16.1,63,,14.4,1008.2
2023-10-15,12.7,10.0,16.1,63,,18.0,997.6
2023-10-16,11.7,9.4,15.0,78,,13.3,1000.6
2023-10-17,11.9,10.0,15.6,82,,10.8,1011.8
2023-10-18,12.8,10.0,16.7,79,,9.7,1020.3
2023-10-19,14.5,11.1,18.9,74,,16.9,1020.0
2023-10-20,13.6,10.0,17.8,92,,12.6,1010.6
2023-10-21,14.8,13.3,15.6,95,,20.5,990.1
2023-10-22,12.8,8.9,14.4,62,,24.5,997.5
2023-10-23,11.7,7.8,17.2,64,,17.3,1016.5
2023-10-24,11.4,7.2,16.7,70,,12.2,1026.8
2023-10-25,15.8,11.7,24.4,67,,15.8,1023.1
2023-10-26,19.6,15.0,26.7,59,,7.9,1021.1
2023-10-27,20.1,16.1,26.1,60,,10.8,1017.3
2023-10-28,21.2,15.6,27.2,61,,16.6,1013.4
2023-10-29,13.1,8.3,16.1,72,,17.3,1020.7
2023-10-30,10.1,7.2,12.2,94,,17.3,1010.3
2023-10-31,7.2,4.4,10.0,53,,13.7,1017.7
2023-11-01,6.3,2.2,7.2,63,,18.4,1016.5
2023-11-02,4.2,1.1,8.3,54,,14.8,1029.0
2023-11-03,7.3,2.8,13.3,57,,21.6,1029.7
2023-11-04,10.5,8.3,15.6,66,,13.7,1022.0
2023-11-05,12.1,7.8,16.7,58,,10.1,1016.6
2023-11-06,8.5,6.7,10.0,66,,13.7,1020.5
2023-11-07,13.0,9.4,18.9,73,,23.0,1007.1
2023-11-08,7.6,2.8,11.1,46,,24.1,1015.1
2023-11-09,4.4,2.8,7.8,80,,9.7,1014.2
2023-11-10,6.9,3.3,11.1,67,,18.4,1016.2
2023-11-11,7.4,1.1,9.4,53,,18.0,1024.5
2023-11-12,2.3,-0.5,6.1,57,,14.0,1031.4
2023-11-13,1.8,-2.1,6.7,62,,11.9,1025.8
2023-11-14,5.2,2.2,9.4,66,,13.7,1023.2
2023-11-15,5.2,1.7,10.0,67,,14.8,1027.3
2023-11-16,10.4,6.1,17.2,60,,12.6,1022.0
2023-11-17,11.1,5.0,18.9,80,,16.9,1015.9
2023-11-18,11.5,1.7,14.4,79,,19.4,1006.0
2023-11-19,5.4,1.7,11.7,53,,18.4,1010.8
2023-11-20,3.6,-1.0,4.4,47,,19.4,1027.0
2023-11-21,1.1,-2.7,5.6,57,,16.6,1033.1
2023-11-22,7.2,3.3,11.7,93,,23.4,1008.2
2023-11-23,7.3,4.4,11.1,68,,19.8,1006.8
2023-11-24,7.2,-1.0,9.4,52,,20.5,1017.5
2023-11-25,0.1,-2.7,2.8,40,,14.0,1027.9
2023-11-26,2.1,-2.1,8.3,63,,15.1,1023.2
2023-11-27,9.0,3.9,12.8,69,,24.1,1003.7
2023-11-28,3.3,-0.5,4.4,46,,25.9,1006.5
2023-11-29,0.2,-2.1,2.8,47,,18.7,1015.6
2023-11-30,2.1,-1.0,8.3,52,,18.4,1018.4
2023-12-01,7.6,5.0,11.7,69,,16.6,1019.3
2023-12-02,8.8,6.1,10.0,89,,9.4,1015.9
2023-12-03,7.1,5.6,7.8,92,,23.0,1012.6
2023-12-04,6.6,3.9,8.9,91,,10.8,1005.9
2023-12-05,3.8,-0.5,6.1,72,,14.8,1014.6
2023-12-06,-0.2,-3.8,1.7,75,,17.3,1015.1
2023-12-07,-3.0,-6.0,1.1,56,,15.8,1015.1
2023-12-08,1.2,-2.7,5.6,69,,9.4,1021.6
2023-12-09,5.3,0.6,11.1,84,,9.4,1024.0
2023-12-10,10.2,6.7,16.7,93,,19.1,1013.7
2023-12-11,10.5,2.8,17.8,78,,27.4,1004.1
2023-12-12,3.6,1.1,6.7,54,,19.1,1024.8
2023-12-13,4.1,0.0,7.2,51,,23.0,1027.9
2023-12-14,0.4,-2.1,2.2,43,,19.4,1033.6
2023-12-15,4.6,0.0,13.3,55,,17.3,1023.4
2023-12-16,8.2,4.4,10.6,65,,15.8,1031.3
2023-12-17,6.8,4.4,13.3,86,,15.5,1027.5
2023-12-18,13.2,7.2,17.2,90,,38.9,994.3
2023-12-19,7.1,1.7,8.9,67,,18.7,1011.3
2023-12-20,2.6,-1.0,6.7,58,,17.3,1024.6
2023-12-21,1.1,-4.3,2.2,52,,19.1,1028.2
2023-12-22,-2.6,-6.0,2.8,50,,10.8,1031.4
2023-12-23,0.3,-4.3,5.6,66,,7.6,1032.9
2023-12-24,4.8,2.8,7.2,97,,3.6,1030.6
2023-12-25,7.4,3.3,9.4,94,,7.2,1030.8
2023-12-26,4.6,2.8,9.4,100,,7.2,1025.9
2023-12-27,6.8,5.0,11.7,100,,8.3,1019.2
2023-12-28,7.2,5.6,7.2,100,,23.8,1008.9
2023-12-29,5.7,4.4,7.8,100,,9.7,1003.5
2023-12-30,6.6,1.7,7.8,91,,15.5,1000.8
2023-12-31,2.6,0.6,5.0,65,,13.0,1012.3
2024-01-01,1.1,-2.7,3.3,66,,10.1,1016.6
2024-01-02,-0.7,-4.3,5.0,61,,10.4,1016.0
2024-01-03,2.2,-0.5,6.1,68,,11.5,1014.1
2024-01-04,3.9,-4.9,7.2,61,,19.8,1013.5
2024-01-05,-3.0,-6.6,1.1,49,,23.8,1021.3
2024-01-06,0.6,-1.0,2.8,71,,15.1,1020.8
2024-01-07,0.8,-4.3,2.8,98,,34.2,1006.4
2024-01-08,-1.6,-3.2,2.2,76,,14.8,1023.4
2024-01-09,0.0,-4.9,6.7,85,,19.4,1024.1
2024-01-10,8.8,6.7,13.3,79,,31.3,990.1
2024-01-11,5.9,3.9,7.2,58,,20.5,1007.7
2024-01-12,4.9,2.2,8.3,75,,16.2,1019.3
2024-01-13,8.1,3.9,15.6,87,,33.1,996.7
2024-01-14,3.1,-2.7,5.0,52,,35.3,1008.0
2024-01-15,-2.4,-5.5,0.0,39,,15.8,1021.5
2024-01-16,-1.5,-4.3,1.7,91,,17.3,1011.1
2024-01-17,-4.7,-7.1,-2.7,58,,24.5,1009.9
2024-01-18,-5.4,-7.7,-1.6,57,,22.7,1017.8
2024-01-19,-3.1,-7.1,-1.6,60,,16.2,1010.5
2024-01-20,-7.8,-9.9,-6.0,58,,24.8,1009.8
2024-01-21,-7.5,-9.3,-2.1,51,,26.3,1021.6
2024-01-22,-3.1,-7.1,3.3,48,,18.0,1029.2
2024-01-23,2.8,0.0,4.4,59,,14.0,1030.2
2024-01-24,1.4,0.0,3.9,100,,7.9,1032.8
2024-01-25,6.7,3.9,11.1,97,,13.0,1020.9
2024-01-26,4.1,2.8,5.0,99,,16.6,1020.4
2024-01-27,2.8,1.7,3.9,95,,10.8,1022.4
2024-01-28,2.4,0.6,2.8,97,,18.4,1013.7
2024-01-29,1.3,0.6,2.2,87,,25.6,1009.2
2024-01-30,-0.9,-3.2,0.6,80,,16.9,1023.5
2024-01-31,-1.5,-2.7,1.7,75,,11.5,1020.6
2024-02-01,2.7,1.1,5.6,79,,13.7,1014.7
2024-02-02,4.7,1.7,5.6,79,,12.2,1011.7
2024-02-03,1.4,-1.6,3.3,58,,19.4,1015.8
2024-02-04,-0.2,-4.3,5.6,47,,18.4,1013.7
2024-02-05,0.8,-3.2,5.0,39,,19.4,1012.8
2024-02-06,0.6,-1.6,2.8,64,,16.9,1021.6
2024-02-07,0.8,-2.1,4.4,74,,12.6,1025.5
2024-02-08,1.5,-2.1,5.6,78,,6.8,1026.2
2024-02-09,2.4,-1.0,8.9,86,,13.3,1020.1
2024-02-10,7.0,1.7,15.6,81,,14.4,1009.1
2024-02-11,8.4,3.9,10.0,59,,19.4,1009.9
2024-02-12,4.3,1.1,7.2,65,,11.2,1011.1
2024-02-13,2.3,0.0,3.3,76,,24.1,1002.6
2024-02-14,-0.1,-3.2,1.7,47,,30.6,1008.9
2024-02-15,-0.9,-3.8,3.9,40,,21.2,1015.0
2024-02-16,1.2,-1.6,3.9,54,,26.6,1006.3
2024-02-17,-0.3,-3.8,1.7,56,,15.8,1007.5
2024-02-18,-1.9,-6.0,2.8,45,,22.7,1008.9
2024-02-19,0.4,-2.7,2.8,37,,19.8,1018.0
2024-02-20,-2.4,-6.6,1.7,48,,12.6,1031.5
2024-02-21,-1.2,-5.5,2.8,67,,11.9,1031.5
2024-02-22,0.2,-4.3,6.1,74,,13.7,1016.0
2024-02-23,3.3,2.2,6.1,76,,9.0,1000.3
2024-02-24,3.1,-7.1,4.4,65,,22.7,1003.4
2024-02-25,-4.4,-8.8,1.7,44,,15.5,1018.9
2024-02-26,3.7,-1.6,13.3,65,,21.6,1015.9
2024-02-27,4.2,-1.0,11.1,89,,11.2,1017.7
2024-02-28,11.4,3.9,13.3,94,,34.2,1005.3
2024-02-29,2.2,-3.2,3.9,45,,32.8,1018.4
2024-03-01,-0.9,-4.9,6.1,43,,19.4,1033.6
2024-03-02,3.6,1.1,7.8,85,,13.0,1029.8
2024-03-03,8.8,6.7,14.4,89,,11.9,1020.1
2024-03-04,7.9,3.3,11.7,92,,16.9,1029.9
2024-03-05,4.2,3.3,6.1,100,,13.7,1024.0
2024-03-06,6.4,5.0,10.6,98,,13.7,1016.6
2024-03-07,6.0,4.4,7.2,92,,31.3,1013.3
2024-03-08,4.5,1.1,7.2,69,,19.8,1025.4
2024-03-09,3.0,0.0,5.0,87,,20.9,1022.4
2024-03-10,7.2,3.9,11.1,82,,26.3,992.7
2024-03-11,4.1,0.6,7.2,61,,34.2,995.3
2024-03-12,6.6,2.8,12.8,56,,24.1,1005.5
2024-03-13,6.4,2.8,8.3,60,,16.9,1013.3
2024-03-14,6.2,3.3,9.4,83,,10.4,1016.9
2024-03-15,5.7,2.8,6.7,97,,15.5,1009.1
2024-03-16,6.4,3.9,10.6,84,,13.7,1008.0
2024-03-17,9.1,5.6,15.0,83,,23.0,1001.4
2024-03-18,7.4,2.8,10.0,63,,22.7,1003.1
2024-03-19,4.2,1.1,8.3,56,,22.7,1003.0
2024-03-20,5.7,0.6,12.2,56,,21.2,1003.6
2024-03-21,1.3,-2.1,4.4,37,,34.9,1011.9
2024-03-22,-0.1,-3.2,5.0,30,,15.8,1025.8
2024-03-23,3.3,0.0,6.1,90,,22.0,1015.9
2024-03-24,1.2,-2.7,5.6,52,,23.0,1021.3
2024-03-25,2.8,0.6,5.6,62,,30.2,1032.5
2024-03-26,2.7,1.7,3.9,84,,26.3,1025.6
2024-03-27,5.3,3.9,8.9,92,,10.8,1019.6
2024-03-28,7.8,6.1,10.6,98,,7.9,1013.2
2024-03-29,7.1,3.3,10.6,68,,31.7,1000.9
2024-03-30,7.9,3.9,13.9,40,,27.4,1002.3
2024-03-31,9.6,5.6,15.6,45,,13.0,1009.0
2024-04-01,7.0,3.3,10.0,76,,8.3,1014.9
2024-04-02,6.2,4.4,8.9,84,,18.0,1016.4
2024-04-03,4.9,2.8,6.7,83,,35.3,1012.7
2024-04-04,2.8,1.7,3.9,93,,42.5,995.1
2024-04-05,4.1,2.2,7.8,71,,23.8,998.6
2024-04-06,4.9,2.8,6.7,77,,20.9,1006.1
2024-04-07,4.5,2.8,7.8,71,,15.5,1016.1
2024-04-08,9.7,4.4,19.4,40,,14.4,1017.8
2024-04-09,12.2,5.6,15.6,53,,15.5,1017.4
2024-04-10,8.1,4.4,14.4,76,,13.7,1020.1
2024-04-11,8.0,6.7,13.3,97,,12.2,1017.5
2024-04-12,12.9,9.4,16.7,92,,31.0,1001.2
2024-04-13,10.7,7.8,13.9,65,,24.5,998.6
2024-04-14,10.7,7.8,15.6,59,,18.4,1008.0
